animating href,animating src,id,pokemon-info,pill,pill 2,pill 6
https://www.pokemon.com/us/pokedex/girafarig,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/203.png,203,Girafarig,,Normal,
https://www.pokemon.com/us/pokedex/pineco,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/204.png,204,Pineco,,,
https://www.pokemon.com/us/pokedex/forretress,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/205.png,205,Forretress,,Steel,
https://www.pokemon.com/us/pokedex/dunsparce,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/206.png,206,Dunsparce,,Normal,
https://www.pokemon.com/us/pokedex/gligar,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/207.png,207,Gligar,,,Ground
https://www.pokemon.com/us/pokedex/steelix,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/208.png,208,Steelix,,Steel,Ground
https://www.pokemon.com/us/pokedex/snubbull,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/209.png,209,Snubbull,,,Fairy
https://www.pokemon.com/us/pokedex/granbull,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/210.png,210,Granbull,,,Fairy
https://www.pokemon.com/us/pokedex/qwilfish,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/211.png,211,Qwilfish,,Poison,
https://www.pokemon.com/us/pokedex/scizor,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/212.png,212,Scizor,,Steel,
https://www.pokemon.com/us/pokedex/shuckle,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/213.png,213,Shuckle,,,
https://www.pokemon.com/us/pokedex/heracross,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/214.png,214,Heracross,,,Fighting
https://www.pokemon.com/us/pokedex/sneasel,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/215.png,215,Sneasel,,Ice,
https://www.pokemon.com/us/pokedex/teddiursa,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/216.png,216,Teddiursa,,Normal,
https://www.pokemon.com/us/pokedex/ursaring,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/217.png,217,Ursaring,,Normal,
https://www.pokemon.com/us/pokedex/slugma,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/218.png,218,Slugma,Fire,,
https://www.pokemon.com/us/pokedex/magcargo,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/219.png,219,Magcargo,Fire,,
https://www.pokemon.com/us/pokedex/swinub,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/220.png,220,Swinub,,Ice,Ground
https://www.pokemon.com/us/pokedex/piloswine,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/221.png,221,Piloswine,,Ice,Ground
https://www.pokemon.com/us/pokedex/corsola,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/222.png,222,Corsola,,,
https://www.pokemon.com/us/pokedex/remoraid,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/223.png,223,Remoraid,,,
https://www.pokemon.com/us/pokedex/octillery,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/224.png,224,Octillery,,,
https://www.pokemon.com/us/pokedex/delibird,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/225.png,225,Delibird,,Ice,
https://www.pokemon.com/us/pokedex/mantine,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/226.png,226,Mantine,,,
https://www.pokemon.com/us/pokedex/skarmory,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/227.png,227,Skarmory,,Steel,
https://www.pokemon.com/us/pokedex/houndour,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/228.png,228,Houndour,Fire,,
https://www.pokemon.com/us/pokedex/houndoom,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/229.png,229,Houndoom,Fire,,
https://www.pokemon.com/us/pokedex/kingdra,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/230.png,230,Kingdra,,,
https://www.pokemon.com/us/pokedex/phanpy,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/231.png,231,Phanpy,,,Ground
https://www.pokemon.com/us/pokedex/donphan,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/232.png,232,Donphan,,,Ground
https://www.pokemon.com/us/pokedex/porygon2,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/233.png,233,Porygon2,,Normal,
https://www.pokemon.com/us/pokedex/stantler,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/234.png,234,Stantler,,Normal,
https://www.pokemon.com/us/pokedex/smeargle,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/235.png,235,Smeargle,,Normal,
https://www.pokemon.com/us/pokedex/tyrogue,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/236.png,236,Tyrogue,,,Fighting
https://www.pokemon.com/us/pokedex/hitmontop,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/237.png,237,Hitmontop,,,Fighting
https://www.pokemon.com/us/pokedex/smoochum,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/238.png,238,Smoochum,,Ice,
https://www.pokemon.com/us/pokedex/elekid,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/239.png,239,Elekid,Electric,,
https://www.pokemon.com/us/pokedex/magby,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/240.png,240,Magby,Fire,,
https://www.pokemon.com/us/pokedex/miltank,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/241.png,241,Miltank,,Normal,
https://www.pokemon.com/us/pokedex/blissey,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/242.png,242,Blissey,,Normal,
https://www.pokemon.com/us/pokedex/raikou,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/243.png,243,Raikou,Electric,,
https://www.pokemon.com/us/pokedex/entei,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/244.png,244,Entei,Fire,,
https://www.pokemon.com/us/pokedex/suicune,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/245.png,245,Suicune,,,
https://www.pokemon.com/us/pokedex/larvitar,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/246.png,246,Larvitar,,,Ground
https://www.pokemon.com/us/pokedex/pupitar,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/247.png,247,Pupitar,,,Ground
https://www.pokemon.com/us/pokedex/tyranitar,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/248.png,248,Tyranitar,,,
https://www.pokemon.com/us/pokedex/lugia,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/249.png,249,Lugia,,,
https://www.pokemon.com/us/pokedex/ho-oh,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/250.png,250,Ho-Oh,Fire,,
https://www.pokemon.com/us/pokedex/celebi,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/251.png,251,Celebi,Grass,,
https://www.pokemon.com/us/pokedex/treecko,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/252.png,252,Treecko,Grass,,
https://www.pokemon.com/us/pokedex/grovyle,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/253.png,253,Grovyle,Grass,,
https://www.pokemon.com/us/pokedex/sceptile,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/254.png,254,Sceptile,Grass,,
https://www.pokemon.com/us/pokedex/torchic,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/255.png,255,Torchic,Fire,,
https://www.pokemon.com/us/pokedex/combusken,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/256.png,256,Combusken,Fire,,Fighting
https://www.pokemon.com/us/pokedex/blaziken,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/257.png,257,Blaziken,Fire,,Fighting
https://www.pokemon.com/us/pokedex/mudkip,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/258.png,258,Mudkip,,,
https://www.pokemon.com/us/pokedex/marshtomp,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/259.png,259,Marshtomp,,,Ground
https://www.pokemon.com/us/pokedex/swampert,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/260.png,260,Swampert,,,Ground
https://www.pokemon.com/us/pokedex/poochyena,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/261.png,261,Poochyena,,,
https://www.pokemon.com/us/pokedex/mightyena,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/262.png,262,Mightyena,,,
https://www.pokemon.com/us/pokedex/zigzagoon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/263.png,263,Zigzagoon,,Normal,
https://www.pokemon.com/us/pokedex/linoone,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/264.png,264,Linoone,,Normal,
https://www.pokemon.com/us/pokedex/wurmple,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/265.png,265,Wurmple,,,
https://www.pokemon.com/us/pokedex/silcoon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/266.png,266,Silcoon,,,
https://www.pokemon.com/us/pokedex/beautifly,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/267.png,267,Beautifly,,,
https://www.pokemon.com/us/pokedex/cascoon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/268.png,268,Cascoon,,,
https://www.pokemon.com/us/pokedex/dustox,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/269.png,269,Dustox,,Poison,
https://www.pokemon.com/us/pokedex/lotad,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/270.png,270,Lotad,Grass,,
https://www.pokemon.com/us/pokedex/lombre,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/271.png,271,Lombre,Grass,,
https://www.pokemon.com/us/pokedex/ludicolo,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/272.png,272,Ludicolo,Grass,,
https://www.pokemon.com/us/pokedex/seedot,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/273.png,273,Seedot,Grass,,
https://www.pokemon.com/us/pokedex/nuzleaf,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/274.png,274,Nuzleaf,Grass,,
https://www.pokemon.com/us/pokedex/shiftry,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/275.png,275,Shiftry,Grass,,
https://www.pokemon.com/us/pokedex/taillow,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/276.png,276,Taillow,,Normal,
https://www.pokemon.com/us/pokedex/swellow,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/277.png,277,Swellow,,Normal,
https://www.pokemon.com/us/pokedex/wingull,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/278.png,278,Wingull,,,
https://www.pokemon.com/us/pokedex/pelipper,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/279.png,279,Pelipper,,,
https://www.pokemon.com/us/pokedex/ralts,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/280.png,280,Ralts,,,Fairy
https://www.pokemon.com/us/pokedex/kirlia,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/281.png,281,Kirlia,,,Fairy
https://www.pokemon.com/us/pokedex/gardevoir,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/282.png,282,Gardevoir,,,Fairy
https://www.pokemon.com/us/pokedex/surskit,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/283.png,283,Surskit,,,
https://www.pokemon.com/us/pokedex/masquerain,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/284.png,284,Masquerain,,,
https://www.pokemon.com/us/pokedex/shroomish,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/285.png,285,Shroomish,Grass,,
https://www.pokemon.com/us/pokedex/breloom,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/286.png,286,Breloom,Grass,,Fighting
https://www.pokemon.com/us/pokedex/slakoth,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/287.png,287,Slakoth,,Normal,
https://www.pokemon.com/us/pokedex/vigoroth,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/288.png,288,Vigoroth,,Normal,
https://www.pokemon.com/us/pokedex/slaking,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/289.png,289,Slaking,,Normal,
https://www.pokemon.com/us/pokedex/nincada,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/290.png,290,Nincada,,,Ground
https://www.pokemon.com/us/pokedex/ninjask,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/291.png,291,Ninjask,,,
https://www.pokemon.com/us/pokedex/shedinja,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/292.png,292,Shedinja,,,
https://www.pokemon.com/us/pokedex/whismur,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/293.png,293,Whismur,,Normal,
https://www.pokemon.com/us/pokedex/loudred,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/294.png,294,Loudred,,Normal,
https://www.pokemon.com/us/pokedex/exploud,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/295.png,295,Exploud,,Normal,
https://www.pokemon.com/us/pokedex/makuhita,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/296.png,296,Makuhita,,,Fighting
https://www.pokemon.com/us/pokedex/hariyama,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/297.png,297,Hariyama,,,Fighting
https://www.pokemon.com/us/pokedex/azurill,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/298.png,298,Azurill,,Normal,Fairy
https://www.pokemon.com/us/pokedex/nosepass,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/299.png,299,Nosepass,,,
https://www.pokemon.com/us/pokedex/skitty,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/300.png,300,Skitty,,Normal,
https://www.pokemon.com/us/pokedex/delcatty,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/301.png,301,Delcatty,,Normal,
https://www.pokemon.com/us/pokedex/sableye,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/302.png,302,Sableye,,,
https://www.pokemon.com/us/pokedex/mawile,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/303.png,303,Mawile,,Steel,Fairy
https://www.pokemon.com/us/pokedex/aron,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/304.png,304,Aron,,Steel,
https://www.pokemon.com/us/pokedex/lairon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/305.png,305,Lairon,,Steel,
https://www.pokemon.com/us/pokedex/aggron,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/306.png,306,Aggron,,Steel,
https://www.pokemon.com/us/pokedex/meditite,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/307.png,307,Meditite,,,Fighting
https://www.pokemon.com/us/pokedex/medicham,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/308.png,308,Medicham,,,Fighting
https://www.pokemon.com/us/pokedex/electrike,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/309.png,309,Electrike,Electric,,
https://www.pokemon.com/us/pokedex/manectric,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/310.png,310,Manectric,Electric,,
https://www.pokemon.com/us/pokedex/plusle,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/311.png,311,Plusle,Electric,,
https://www.pokemon.com/us/pokedex/minun,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/312.png,312,Minun,Electric,,
https://www.pokemon.com/us/pokedex/volbeat,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/313.png,313,Volbeat,,,
https://www.pokemon.com/us/pokedex/illumise,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/314.png,314,Illumise,,,
https://www.pokemon.com/us/pokedex/roselia,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/315.png,315,Roselia,Grass,Poison,
https://www.pokemon.com/us/pokedex/gulpin,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/316.png,316,Gulpin,,Poison,
https://www.pokemon.com/us/pokedex/swalot,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/317.png,317,Swalot,,Poison,
https://www.pokemon.com/us/pokedex/carvanha,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/318.png,318,Carvanha,,,
https://www.pokemon.com/us/pokedex/sharpedo,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/319.png,319,Sharpedo,,,
https://www.pokemon.com/us/pokedex/wailmer,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/320.png,320,Wailmer,,,
https://www.pokemon.com/us/pokedex/wailord,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/321.png,321,Wailord,,,
https://www.pokemon.com/us/pokedex/numel,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/322.png,322,Numel,Fire,,Ground
https://www.pokemon.com/us/pokedex/camerupt,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/323.png,323,Camerupt,Fire,,Ground
https://www.pokemon.com/us/pokedex/torkoal,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/324.png,324,Torkoal,Fire,,
https://www.pokemon.com/us/pokedex/spoink,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/325.png,325,Spoink,,,
https://www.pokemon.com/us/pokedex/grumpig,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/326.png,326,Grumpig,,,
https://www.pokemon.com/us/pokedex/spinda,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/327.png,327,Spinda,,Normal,
https://www.pokemon.com/us/pokedex/trapinch,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/328.png,328,Trapinch,,,Ground
https://www.pokemon.com/us/pokedex/vibrava,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/329.png,329,Vibrava,,,Ground
https://www.pokemon.com/us/pokedex/flygon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/330.png,330,Flygon,,,Ground
https://www.pokemon.com/us/pokedex/cacnea,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/331.png,331,Cacnea,Grass,,
https://www.pokemon.com/us/pokedex/cacturne,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/332.png,332,Cacturne,Grass,,
https://www.pokemon.com/us/pokedex/swablu,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/333.png,333,Swablu,,Normal,
https://www.pokemon.com/us/pokedex/altaria,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/334.png,334,Altaria,,,
https://www.pokemon.com/us/pokedex/zangoose,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/335.png,335,Zangoose,,Normal,
https://www.pokemon.com/us/pokedex/seviper,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/336.png,336,Seviper,,Poison,
https://www.pokemon.com/us/pokedex/lunatone,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/337.png,337,Lunatone,,,
https://www.pokemon.com/us/pokedex/solrock,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/338.png,338,Solrock,,,
https://www.pokemon.com/us/pokedex/barboach,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/339.png,339,Barboach,,,Ground
https://www.pokemon.com/us/pokedex/whiscash,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/340.png,340,Whiscash,,,Ground
https://www.pokemon.com/us/pokedex/corphish,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/341.png,341,Corphish,,,
https://www.pokemon.com/us/pokedex/crawdaunt,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/342.png,342,Crawdaunt,,,
https://www.pokemon.com/us/pokedex/baltoy,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/343.png,343,Baltoy,,,Ground
https://www.pokemon.com/us/pokedex/claydol,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/344.png,344,Claydol,,,Ground
https://www.pokemon.com/us/pokedex/lileep,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/345.png,345,Lileep,Grass,,
https://www.pokemon.com/us/pokedex/cradily,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/346.png,346,Cradily,Grass,,
https://www.pokemon.com/us/pokedex/anorith,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/347.png,347,Anorith,,,
https://www.pokemon.com/us/pokedex/armaldo,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/348.png,348,Armaldo,,,
https://www.pokemon.com/us/pokedex/feebas,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/349.png,349,Feebas,,,
https://www.pokemon.com/us/pokedex/milotic,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/350.png,350,Milotic,,,
https://www.pokemon.com/us/pokedex/castform,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/351.png,351,Castform,,Normal,
https://www.pokemon.com/us/pokedex/kecleon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/352.png,352,Kecleon,,Normal,
https://www.pokemon.com/us/pokedex/shuppet,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/353.png,353,Shuppet,,,
https://www.pokemon.com/us/pokedex/banette,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/354.png,354,Banette,,,
https://www.pokemon.com/us/pokedex/duskull,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/355.png,355,Duskull,,,
https://www.pokemon.com/us/pokedex/dusclops,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/356.png,356,Dusclops,,,
https://www.pokemon.com/us/pokedex/tropius,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/357.png,357,Tropius,Grass,,
https://www.pokemon.com/us/pokedex/chimecho,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/358.png,358,Chimecho,,,
https://www.pokemon.com/us/pokedex/absol,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/359.png,359,Absol,,,
https://www.pokemon.com/us/pokedex/wynaut,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/360.png,360,Wynaut,,,
https://www.pokemon.com/us/pokedex/snorunt,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/361.png,361,Snorunt,,Ice,
https://www.pokemon.com/us/pokedex/glalie,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/362.png,362,Glalie,,Ice,
https://www.pokemon.com/us/pokedex/spheal,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/363.png,363,Spheal,,Ice,
https://www.pokemon.com/us/pokedex/sealeo,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/364.png,364,Sealeo,,Ice,
https://www.pokemon.com/us/pokedex/walrein,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/365.png,365,Walrein,,Ice,
https://www.pokemon.com/us/pokedex/clamperl,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/366.png,366,Clamperl,,,
https://www.pokemon.com/us/pokedex/huntail,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/367.png,367,Huntail,,,
https://www.pokemon.com/us/pokedex/gorebyss,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/368.png,368,Gorebyss,,,
https://www.pokemon.com/us/pokedex/relicanth,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/369.png,369,Relicanth,,,
https://www.pokemon.com/us/pokedex/luvdisc,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/370.png,370,Luvdisc,,,
https://www.pokemon.com/us/pokedex/bagon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/371.png,371,Bagon,,,
https://www.pokemon.com/us/pokedex/shelgon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/372.png,372,Shelgon,,,
https://www.pokemon.com/us/pokedex/salamence,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/373.png,373,Salamence,,,
https://www.pokemon.com/us/pokedex/beldum,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/374.png,374,Beldum,,Steel,
https://www.pokemon.com/us/pokedex/metang,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/375.png,375,Metang,,Steel,
https://www.pokemon.com/us/pokedex/metagross,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/376.png,376,Metagross,,Steel,
https://www.pokemon.com/us/pokedex/regirock,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/377.png,377,Regirock,,,
https://www.pokemon.com/us/pokedex/regice,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/378.png,378,Regice,,Ice,
https://www.pokemon.com/us/pokedex/registeel,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/379.png,379,Registeel,,Steel,
https://www.pokemon.com/us/pokedex/latias,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/380.png,380,Latias,,,
https://www.pokemon.com/us/pokedex/latios,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/381.png,381,Latios,,,
https://www.pokemon.com/us/pokedex/kyogre,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/382.png,382,Kyogre,,,
https://www.pokemon.com/us/pokedex/groudon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/383.png,383,Groudon,,,Ground
https://www.pokemon.com/us/pokedex/rayquaza,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/384.png,384,Rayquaza,,,
https://www.pokemon.com/us/pokedex/jirachi,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/385.png,385,Jirachi,,Steel,
https://www.pokemon.com/us/pokedex/deoxys,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/386.png,386,Deoxys,,,
https://www.pokemon.com/us/pokedex/turtwig,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/387.png,387,Turtwig,Grass,,
https://www.pokemon.com/us/pokedex/grotle,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/388.png,388,Grotle,Grass,,
https://www.pokemon.com/us/pokedex/torterra,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/389.png,389,Torterra,Grass,,Ground
https://www.pokemon.com/us/pokedex/chimchar,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/390.png,390,Chimchar,Fire,,
https://www.pokemon.com/us/pokedex/monferno,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/391.png,391,Monferno,Fire,,Fighting
https://www.pokemon.com/us/pokedex/infernape,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/392.png,392,Infernape,Fire,,Fighting
https://www.pokemon.com/us/pokedex/piplup,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/393.png,393,Piplup,,,
https://www.pokemon.com/us/pokedex/prinplup,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/394.png,394,Prinplup,,,
https://www.pokemon.com/us/pokedex/empoleon,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/395.png,395,Empoleon,,Steel,
https://www.pokemon.com/us/pokedex/starly,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/396.png,396,Starly,,Normal,
https://www.pokemon.com/us/pokedex/staravia,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/397.png,397,Staravia,,Normal,
https://www.pokemon.com/us/pokedex/staraptor,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/398.png,398,Staraptor,,Normal,
https://www.pokemon.com/us/pokedex/bidoof,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/399.png,399,Bidoof,,Normal,
https://www.pokemon.com/us/pokedex/bibarel,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/400.png,400,Bibarel,,Normal,
https://www.pokemon.com/us/pokedex/kricketot,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/401.png,401,Kricketot,,,
https://www.pokemon.com/us/pokedex/kricketune,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/402.png,402,Kricketune,,,
https://www.pokemon.com/us/pokedex/shinx,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/403.png,403,Shinx,Electric,,
https://www.pokemon.com/us/pokedex/luxio,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/404.png,404,Luxio,Electric,,
https://www.pokemon.com/us/pokedex/luxray,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/405.png,405,Luxray,Electric,,
https://www.pokemon.com/us/pokedex/budew,https://assets.pokemon.com/assets/cms2/img/pokedex/detail/406.png,406,Budew,Grass,Poison,
