infocard-lg-img href,img-fixed src,Generation,infocard-lg-data,ent-name,itype,itype href,infocard-lg-data 2,itype 2,itype href 2,itype 3,itype href 3
https://pokemondb.net/pokedex/cyndaquil,https://img.pokemondb.net/sprites/bank/normal/cyndaquil.png,2,#155,Cyndaquil,Fire,https://pokemondb.net/type/fire,,,,,
https://pokemondb.net/pokedex/quilava,https://img.pokemondb.net/sprites/bank/normal/quilava.png,2,#156,Quilava,Fire,https://pokemondb.net/type/fire,,,,,
https://pokemondb.net/pokedex/typhlosion,https://img.pokemondb.net/sprites/bank/normal/typhlosion.png,2,#157,Typhlosion,Fire,https://pokemondb.net/type/fire,,,,,
https://pokemondb.net/pokedex/totodile,https://img.pokemondb.net/sprites/bank/normal/totodile.png,2,#158,Totodile,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/croconaw,https://img.pokemondb.net/sprites/bank/normal/croconaw.png,2,#159,Croconaw,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/feraligatr,https://img.pokemondb.net/sprites/bank/normal/feraligatr.png,2,#160,Feraligatr,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/sentret,https://img.pokemondb.net/sprites/bank/normal/sentret.png,2,#161,Sentret,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/furret,https://img.pokemondb.net/sprites/bank/normal/furret.png,2,#162,Furret,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/hoothoot,https://img.pokemondb.net/sprites/bank/normal/hoothoot.png,2,#163,Hoothoot,Normal,https://pokemondb.net/type/normal,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/noctowl,https://img.pokemondb.net/sprites/bank/normal/noctowl.png,2,#164,Noctowl,Normal,https://pokemondb.net/type/normal,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/ledyba,https://img.pokemondb.net/sprites/bank/normal/ledyba.png,2,#165,Ledyba,Bug,https://pokemondb.net/type/bug,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/ledian,https://img.pokemondb.net/sprites/bank/normal/ledian.png,2,#166,Ledian,Bug,https://pokemondb.net/type/bug,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/spinarak,https://img.pokemondb.net/sprites/bank/normal/spinarak.png,2,#167,Spinarak,Bug,https://pokemondb.net/type/bug,·,,,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/ariados,https://img.pokemondb.net/sprites/bank/normal/ariados.png,2,#168,Ariados,Bug,https://pokemondb.net/type/bug,·,,,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/crobat,https://img.pokemondb.net/sprites/bank/normal/crobat.png,2,#169,Crobat,,,·,Flying,https://pokemondb.net/type/flying,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/chinchou,https://img.pokemondb.net/sprites/bank/normal/chinchou.png,2,#170,Chinchou,Water,https://pokemondb.net/type/water,·,Electric,https://pokemondb.net/type/electric,,
https://pokemondb.net/pokedex/lanturn,https://img.pokemondb.net/sprites/bank/normal/lanturn.png,2,#171,Lanturn,Water,https://pokemondb.net/type/water,·,Electric,https://pokemondb.net/type/electric,,
https://pokemondb.net/pokedex/pichu,https://img.pokemondb.net/sprites/bank/normal/pichu.png,2,#172,Pichu,,,,Electric,https://pokemondb.net/type/electric,,
https://pokemondb.net/pokedex/cleffa,https://img.pokemondb.net/sprites/bank/normal/cleffa.png,2,#173,Cleffa,,,,,,Fairy,https://pokemondb.net/type/fairy
https://pokemondb.net/pokedex/igglybuff,https://img.pokemondb.net/sprites/bank/normal/igglybuff.png,2,#174,Igglybuff,Normal,https://pokemondb.net/type/normal,·,,,Fairy,https://pokemondb.net/type/fairy
https://pokemondb.net/pokedex/togepi,https://img.pokemondb.net/sprites/bank/normal/togepi.png,2,#175,Togepi,,,,,,Fairy,https://pokemondb.net/type/fairy
https://pokemondb.net/pokedex/togetic,https://img.pokemondb.net/sprites/bank/normal/togetic.png,2,#176,Togetic,,,·,Flying,https://pokemondb.net/type/flying,Fairy,https://pokemondb.net/type/fairy
https://pokemondb.net/pokedex/natu,https://img.pokemondb.net/sprites/bank/normal/natu.png,2,#177,Natu,,,·,Flying,https://pokemondb.net/type/flying,Psychic,https://pokemondb.net/type/psychic
https://pokemondb.net/pokedex/xatu,https://img.pokemondb.net/sprites/bank/normal/xatu.png,2,#178,Xatu,,,·,Flying,https://pokemondb.net/type/flying,Psychic,https://pokemondb.net/type/psychic
https://pokemondb.net/pokedex/mareep,https://img.pokemondb.net/sprites/bank/normal/mareep.png,2,#179,Mareep,,,,Electric,https://pokemondb.net/type/electric,,
https://pokemondb.net/pokedex/flaaffy,https://img.pokemondb.net/sprites/bank/normal/flaaffy.png,2,#180,Flaaffy,,,,Electric,https://pokemondb.net/type/electric,,
https://pokemondb.net/pokedex/ampharos,https://img.pokemondb.net/sprites/bank/normal/ampharos.png,2,#181,Ampharos,,,,Electric,https://pokemondb.net/type/electric,,
https://pokemondb.net/pokedex/bellossom,https://img.pokemondb.net/sprites/bank/normal/bellossom.png,2,#182,Bellossom,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/marill,https://img.pokemondb.net/sprites/bank/normal/marill.png,2,#183,Marill,Water,https://pokemondb.net/type/water,·,,,Fairy,https://pokemondb.net/type/fairy
https://pokemondb.net/pokedex/azumarill,https://img.pokemondb.net/sprites/bank/normal/azumarill.png,2,#184,Azumarill,Water,https://pokemondb.net/type/water,·,,,Fairy,https://pokemondb.net/type/fairy
https://pokemondb.net/pokedex/sudowoodo,https://img.pokemondb.net/sprites/bank/normal/sudowoodo.png,2,#185,Sudowoodo,,,,Rock,https://pokemondb.net/type/rock,,
https://pokemondb.net/pokedex/politoed,https://img.pokemondb.net/sprites/bank/normal/politoed.png,2,#186,Politoed,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/hoppip,https://img.pokemondb.net/sprites/bank/normal/hoppip.png,2,#187,Hoppip,Grass,https://pokemondb.net/type/grass,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/skiploom,https://img.pokemondb.net/sprites/bank/normal/skiploom.png,2,#188,Skiploom,Grass,https://pokemondb.net/type/grass,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/jumpluff,https://img.pokemondb.net/sprites/bank/normal/jumpluff.png,2,#189,Jumpluff,Grass,https://pokemondb.net/type/grass,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/aipom,https://img.pokemondb.net/sprites/bank/normal/aipom.png,2,#190,Aipom,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/sunkern,https://img.pokemondb.net/sprites/bank/normal/sunkern.png,2,#191,Sunkern,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/sunflora,https://img.pokemondb.net/sprites/bank/normal/sunflora.png,2,#192,Sunflora,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/yanma,https://img.pokemondb.net/sprites/bank/normal/yanma.png,2,#193,Yanma,Bug,https://pokemondb.net/type/bug,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/wooper,https://img.pokemondb.net/sprites/bank/normal/wooper.png,2,#194,Wooper,Water,https://pokemondb.net/type/water,·,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/quagsire,https://img.pokemondb.net/sprites/bank/normal/quagsire.png,2,#195,Quagsire,Water,https://pokemondb.net/type/water,·,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/espeon,https://img.pokemondb.net/sprites/bank/normal/espeon.png,2,#196,Espeon,,,,,,Psychic,https://pokemondb.net/type/psychic
https://pokemondb.net/pokedex/umbreon,https://img.pokemondb.net/sprites/bank/normal/umbreon.png,2,#197,Umbreon,,,,,,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/murkrow,https://img.pokemondb.net/sprites/bank/normal/murkrow.png,2,#198,Murkrow,,,·,Flying,https://pokemondb.net/type/flying,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/slowking,https://img.pokemondb.net/sprites/bank/normal/slowking.png,2,#199,Slowking,Water,https://pokemondb.net/type/water,·,,,Psychic,https://pokemondb.net/type/psychic
https://pokemondb.net/pokedex/misdreavus,https://img.pokemondb.net/sprites/bank/normal/misdreavus.png,2,#200,Misdreavus,Ghost,https://pokemondb.net/type/ghost,,,,,
https://pokemondb.net/pokedex/unown,https://img.pokemondb.net/sprites/bank/normal/unown.png,2,#201,Unown,,,,,,Psychic,https://pokemondb.net/type/psychic
https://pokemondb.net/pokedex/wobbuffet,https://img.pokemondb.net/sprites/bank/normal/wobbuffet.png,2,#202,Wobbuffet,,,,,,Psychic,https://pokemondb.net/type/psychic
https://pokemondb.net/pokedex/girafarig,https://img.pokemondb.net/sprites/bank/normal/girafarig.png,2,#203,Girafarig,Normal,https://pokemondb.net/type/normal,·,,,Psychic,https://pokemondb.net/type/psychic
https://pokemondb.net/pokedex/pineco,https://img.pokemondb.net/sprites/bank/normal/pineco.png,2,#204,Pineco,Bug,https://pokemondb.net/type/bug,,,,,
https://pokemondb.net/pokedex/forretress,https://img.pokemondb.net/sprites/bank/normal/forretress.png,2,#205,Forretress,Bug,https://pokemondb.net/type/bug,·,,,,
https://pokemondb.net/pokedex/dunsparce,https://img.pokemondb.net/sprites/bank/normal/dunsparce.png,2,#206,Dunsparce,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/gligar,https://img.pokemondb.net/sprites/bank/normal/gligar.png,2,#207,Gligar,,,·,Flying,https://pokemondb.net/type/flying,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/steelix,https://img.pokemondb.net/sprites/bank/normal/steelix.png,2,#208,Steelix,,,·,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/snubbull,https://img.pokemondb.net/sprites/bank/normal/snubbull.png,2,#209,Snubbull,,,,,,Fairy,https://pokemondb.net/type/fairy
https://pokemondb.net/pokedex/granbull,https://img.pokemondb.net/sprites/bank/normal/granbull.png,2,#210,Granbull,,,,,,Fairy,https://pokemondb.net/type/fairy
https://pokemondb.net/pokedex/qwilfish,https://img.pokemondb.net/sprites/bank/normal/qwilfish.png,2,#211,Qwilfish,Water,https://pokemondb.net/type/water,·,,,Poison,https://pokemondb.net/type/poison
https://pokemondb.net/pokedex/scizor,https://img.pokemondb.net/sprites/bank/normal/scizor.png,2,#212,Scizor,Bug,https://pokemondb.net/type/bug,·,,,,
https://pokemondb.net/pokedex/shuckle,https://img.pokemondb.net/sprites/bank/normal/shuckle.png,2,#213,Shuckle,Bug,https://pokemondb.net/type/bug,·,Rock,https://pokemondb.net/type/rock,,
https://pokemondb.net/pokedex/heracross,https://img.pokemondb.net/sprites/bank/normal/heracross.png,2,#214,Heracross,Bug,https://pokemondb.net/type/bug,·,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/sneasel,https://img.pokemondb.net/sprites/bank/normal/sneasel.png,2,#215,Sneasel,Ice,https://pokemondb.net/type/ice,·,,,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/teddiursa,https://img.pokemondb.net/sprites/bank/normal/teddiursa.png,2,#216,Teddiursa,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/ursaring,https://img.pokemondb.net/sprites/bank/normal/ursaring.png,2,#217,Ursaring,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/slugma,https://img.pokemondb.net/sprites/bank/normal/slugma.png,2,#218,Slugma,Fire,https://pokemondb.net/type/fire,,,,,
https://pokemondb.net/pokedex/magcargo,https://img.pokemondb.net/sprites/bank/normal/magcargo.png,2,#219,Magcargo,Fire,https://pokemondb.net/type/fire,·,Rock,https://pokemondb.net/type/rock,,
https://pokemondb.net/pokedex/swinub,https://img.pokemondb.net/sprites/bank/normal/swinub.png,2,#220,Swinub,Ice,https://pokemondb.net/type/ice,·,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/piloswine,https://img.pokemondb.net/sprites/bank/normal/piloswine.png,2,#221,Piloswine,Ice,https://pokemondb.net/type/ice,·,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/corsola,https://img.pokemondb.net/sprites/bank/normal/corsola.png,2,#222,Corsola,Water,https://pokemondb.net/type/water,·,Rock,https://pokemondb.net/type/rock,,
https://pokemondb.net/pokedex/remoraid,https://img.pokemondb.net/sprites/bank/normal/remoraid.png,2,#223,Remoraid,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/octillery,https://img.pokemondb.net/sprites/bank/normal/octillery.png,2,#224,Octillery,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/delibird,https://img.pokemondb.net/sprites/bank/normal/delibird.png,2,#225,Delibird,Ice,https://pokemondb.net/type/ice,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/mantine,https://img.pokemondb.net/sprites/bank/normal/mantine.png,2,#226,Mantine,Water,https://pokemondb.net/type/water,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/skarmory,https://img.pokemondb.net/sprites/bank/normal/skarmory.png,2,#227,Skarmory,,,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/houndour,https://img.pokemondb.net/sprites/bank/normal/houndour.png,2,#228,Houndour,Fire,https://pokemondb.net/type/fire,·,,,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/houndoom,https://img.pokemondb.net/sprites/bank/normal/houndoom.png,2,#229,Houndoom,Fire,https://pokemondb.net/type/fire,·,,,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/kingdra,https://img.pokemondb.net/sprites/bank/normal/kingdra.png,2,#230,Kingdra,Water,https://pokemondb.net/type/water,·,Dragon,https://pokemondb.net/type/dragon,,
https://pokemondb.net/pokedex/phanpy,https://img.pokemondb.net/sprites/bank/normal/phanpy.png,2,#231,Phanpy,,,,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/donphan,https://img.pokemondb.net/sprites/bank/normal/donphan.png,2,#232,Donphan,,,,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/porygon2,https://img.pokemondb.net/sprites/bank/normal/porygon2.png,2,#233,Porygon2,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/stantler,https://img.pokemondb.net/sprites/bank/normal/stantler.png,2,#234,Stantler,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/smeargle,https://img.pokemondb.net/sprites/bank/normal/smeargle.png,2,#235,Smeargle,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/tyrogue,https://img.pokemondb.net/sprites/bank/normal/tyrogue.png,2,#236,Tyrogue,,,,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/hitmontop,https://img.pokemondb.net/sprites/bank/normal/hitmontop.png,2,#237,Hitmontop,,,,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/smoochum,https://img.pokemondb.net/sprites/bank/normal/smoochum.png,2,#238,Smoochum,Ice,https://pokemondb.net/type/ice,·,,,Psychic,https://pokemondb.net/type/psychic
https://pokemondb.net/pokedex/elekid,https://img.pokemondb.net/sprites/bank/normal/elekid.png,2,#239,Elekid,,,,Electric,https://pokemondb.net/type/electric,,
https://pokemondb.net/pokedex/magby,https://img.pokemondb.net/sprites/bank/normal/magby.png,2,#240,Magby,Fire,https://pokemondb.net/type/fire,,,,,
https://pokemondb.net/pokedex/miltank,https://img.pokemondb.net/sprites/bank/normal/miltank.png,2,#241,Miltank,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/blissey,https://img.pokemondb.net/sprites/bank/normal/blissey.png,2,#242,Blissey,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/raikou,https://img.pokemondb.net/sprites/bank/normal/raikou.png,2,#243,Raikou,,,,Electric,https://pokemondb.net/type/electric,,
https://pokemondb.net/pokedex/entei,https://img.pokemondb.net/sprites/bank/normal/entei.png,2,#244,Entei,Fire,https://pokemondb.net/type/fire,,,,,
https://pokemondb.net/pokedex/suicune,https://img.pokemondb.net/sprites/bank/normal/suicune.png,2,#245,Suicune,Water,https://pokemondb.net/type/water,,,,,
https://pokemondb.net/pokedex/larvitar,https://img.pokemondb.net/sprites/bank/normal/larvitar.png,2,#246,Larvitar,,,·,Rock,https://pokemondb.net/type/rock,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/pupitar,https://img.pokemondb.net/sprites/bank/normal/pupitar.png,2,#247,Pupitar,,,·,Rock,https://pokemondb.net/type/rock,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/tyranitar,https://img.pokemondb.net/sprites/bank/normal/tyranitar.png,2,#248,Tyranitar,,,·,Rock,https://pokemondb.net/type/rock,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/lugia,https://img.pokemondb.net/sprites/bank/normal/lugia.png,2,#249,Lugia,,,·,Flying,https://pokemondb.net/type/flying,Psychic,https://pokemondb.net/type/psychic
https://pokemondb.net/pokedex/ho-oh,https://img.pokemondb.net/sprites/bank/normal/ho-oh.png,2,#250,Ho-oh,Fire,https://pokemondb.net/type/fire,·,Flying,https://pokemondb.net/type/flying,,
https://pokemondb.net/pokedex/celebi,https://img.pokemondb.net/sprites/bank/normal/celebi.png,2,#251,Celebi,Grass,https://pokemondb.net/type/grass,·,,,Psychic,https://pokemondb.net/type/psychic
https://pokemondb.net/pokedex/treecko,https://img.pokemondb.net/sprites/bank/normal/treecko.png,3,#252,Treecko,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/grovyle,https://img.pokemondb.net/sprites/bank/normal/grovyle.png,3,#253,Grovyle,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/sceptile,https://img.pokemondb.net/sprites/bank/normal/sceptile.png,3,#254,Sceptile,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/torchic,https://img.pokemondb.net/sprites/bank/normal/torchic.png,3,#255,Torchic,Fire,https://pokemondb.net/type/fire,,,,,
https://pokemondb.net/pokedex/combusken,https://img.pokemondb.net/sprites/bank/normal/combusken.png,3,#256,Combusken,Fire,https://pokemondb.net/type/fire,·,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/blaziken,https://img.pokemondb.net/sprites/bank/normal/blaziken.png,3,#257,Blaziken,Fire,https://pokemondb.net/type/fire,·,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/mudkip,https://img.pokemondb.net/sprites/bank/normal/mudkip.png,3,#258,Mudkip,,,,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/marshtomp,https://img.pokemondb.net/sprites/bank/normal/marshtomp.png,3,#259,Marshtomp,,,·,Water,https://pokemondb.net/type/water,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/swampert,https://img.pokemondb.net/sprites/bank/normal/swampert.png,3,#260,Swampert,,,·,Water,https://pokemondb.net/type/water,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/poochyena,https://img.pokemondb.net/sprites/bank/normal/poochyena.png,3,#261,Poochyena,,,,,,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/mightyena,https://img.pokemondb.net/sprites/bank/normal/mightyena.png,3,#262,Mightyena,,,,,,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/zigzagoon,https://img.pokemondb.net/sprites/bank/normal/zigzagoon.png,3,#263,Zigzagoon,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/linoone,https://img.pokemondb.net/sprites/bank/normal/linoone.png,3,#264,Linoone,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/wurmple,https://img.pokemondb.net/sprites/bank/normal/wurmple.png,3,#265,Wurmple,Bug,https://pokemondb.net/type/bug,,,,,
https://pokemondb.net/pokedex/silcoon,https://img.pokemondb.net/sprites/bank/normal/silcoon.png,3,#266,Silcoon,Bug,https://pokemondb.net/type/bug,,,,,
https://pokemondb.net/pokedex/beautifly,https://img.pokemondb.net/sprites/bank/normal/beautifly.png,3,#267,Beautifly,Bug,https://pokemondb.net/type/bug,·,,,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/cascoon,https://img.pokemondb.net/sprites/bank/normal/cascoon.png,3,#268,Cascoon,Bug,https://pokemondb.net/type/bug,,,,,
https://pokemondb.net/pokedex/dustox,https://img.pokemondb.net/sprites/bank/normal/dustox.png,3,#269,Dustox,Bug,https://pokemondb.net/type/bug,·,Poison,https://pokemondb.net/type/poison,,
https://pokemondb.net/pokedex/lotad,https://img.pokemondb.net/sprites/bank/normal/lotad.png,3,#270,Lotad,Grass,https://pokemondb.net/type/grass,·,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/lombre,https://img.pokemondb.net/sprites/bank/normal/lombre.png,3,#271,Lombre,Grass,https://pokemondb.net/type/grass,·,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/ludicolo,https://img.pokemondb.net/sprites/bank/normal/ludicolo.png,3,#272,Ludicolo,Grass,https://pokemondb.net/type/grass,·,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/seedot,https://img.pokemondb.net/sprites/bank/normal/seedot.png,3,#273,Seedot,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/nuzleaf,https://img.pokemondb.net/sprites/bank/normal/nuzleaf.png,3,#274,Nuzleaf,Grass,https://pokemondb.net/type/grass,·,,,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/shiftry,https://img.pokemondb.net/sprites/bank/normal/shiftry.png,3,#275,Shiftry,Grass,https://pokemondb.net/type/grass,·,,,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/taillow,https://img.pokemondb.net/sprites/bank/normal/taillow.png,3,#276,Taillow,Normal,https://pokemondb.net/type/normal,·,,,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/swellow,https://img.pokemondb.net/sprites/bank/normal/swellow.png,3,#277,Swellow,Normal,https://pokemondb.net/type/normal,·,,,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/wingull,https://img.pokemondb.net/sprites/bank/normal/wingull.png,3,#278,Wingull,,,·,Water,https://pokemondb.net/type/water,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/pelipper,https://img.pokemondb.net/sprites/bank/normal/pelipper.png,3,#279,Pelipper,,,·,Water,https://pokemondb.net/type/water,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/ralts,https://img.pokemondb.net/sprites/bank/normal/ralts.png,3,#280,Ralts,Psychic,https://pokemondb.net/type/psychic,·,Fairy,https://pokemondb.net/type/fairy,,
https://pokemondb.net/pokedex/kirlia,https://img.pokemondb.net/sprites/bank/normal/kirlia.png,3,#281,Kirlia,Psychic,https://pokemondb.net/type/psychic,·,Fairy,https://pokemondb.net/type/fairy,,
https://pokemondb.net/pokedex/gardevoir,https://img.pokemondb.net/sprites/bank/normal/gardevoir.png,3,#282,Gardevoir,Psychic,https://pokemondb.net/type/psychic,·,Fairy,https://pokemondb.net/type/fairy,,
https://pokemondb.net/pokedex/surskit,https://img.pokemondb.net/sprites/bank/normal/surskit.png,3,#283,Surskit,Bug,https://pokemondb.net/type/bug,·,Water,https://pokemondb.net/type/water,,
https://pokemondb.net/pokedex/masquerain,https://img.pokemondb.net/sprites/bank/normal/masquerain.png,3,#284,Masquerain,Bug,https://pokemondb.net/type/bug,·,,,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/shroomish,https://img.pokemondb.net/sprites/bank/normal/shroomish.png,3,#285,Shroomish,Grass,https://pokemondb.net/type/grass,,,,,
https://pokemondb.net/pokedex/breloom,https://img.pokemondb.net/sprites/bank/normal/breloom.png,3,#286,Breloom,Grass,https://pokemondb.net/type/grass,·,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/slakoth,https://img.pokemondb.net/sprites/bank/normal/slakoth.png,3,#287,Slakoth,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/vigoroth,https://img.pokemondb.net/sprites/bank/normal/vigoroth.png,3,#288,Vigoroth,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/slaking,https://img.pokemondb.net/sprites/bank/normal/slaking.png,3,#289,Slaking,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/nincada,https://img.pokemondb.net/sprites/bank/normal/nincada.png,3,#290,Nincada,Bug,https://pokemondb.net/type/bug,·,,,Ground,https://pokemondb.net/type/ground
https://pokemondb.net/pokedex/ninjask,https://img.pokemondb.net/sprites/bank/normal/ninjask.png,3,#291,Ninjask,Bug,https://pokemondb.net/type/bug,·,,,Flying,https://pokemondb.net/type/flying
https://pokemondb.net/pokedex/shedinja,https://img.pokemondb.net/sprites/bank/normal/shedinja.png,3,#292,Shedinja,Bug,https://pokemondb.net/type/bug,·,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/whismur,https://img.pokemondb.net/sprites/bank/normal/whismur.png,3,#293,Whismur,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/loudred,https://img.pokemondb.net/sprites/bank/normal/loudred.png,3,#294,Loudred,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/exploud,https://img.pokemondb.net/sprites/bank/normal/exploud.png,3,#295,Exploud,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/makuhita,https://img.pokemondb.net/sprites/bank/normal/makuhita.png,3,#296,Makuhita,,,,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/hariyama,https://img.pokemondb.net/sprites/bank/normal/hariyama.png,3,#297,Hariyama,,,,Fighting,https://pokemondb.net/type/fighting,,
https://pokemondb.net/pokedex/azurill,https://img.pokemondb.net/sprites/bank/normal/azurill.png,3,#298,Azurill,Normal,https://pokemondb.net/type/normal,·,Fairy,https://pokemondb.net/type/fairy,,
https://pokemondb.net/pokedex/nosepass,https://img.pokemondb.net/sprites/bank/normal/nosepass.png,3,#299,Nosepass,,,,,,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/skitty,https://img.pokemondb.net/sprites/bank/normal/skitty.png,3,#300,Skitty,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/delcatty,https://img.pokemondb.net/sprites/bank/normal/delcatty.png,3,#301,Delcatty,Normal,https://pokemondb.net/type/normal,,,,,
https://pokemondb.net/pokedex/sableye,https://img.pokemondb.net/sprites/bank/normal/sableye.png,3,#302,Sableye,,,·,Ghost,https://pokemondb.net/type/ghost,Dark,https://pokemondb.net/type/dark
https://pokemondb.net/pokedex/mawile,https://img.pokemondb.net/sprites/bank/normal/mawile.png,3,#303,Mawile,,,·,Fairy,https://pokemondb.net/type/fairy,,
https://pokemondb.net/pokedex/aron,https://img.pokemondb.net/sprites/bank/normal/aron.png,3,#304,Aron,,,·,,,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/lairon,https://img.pokemondb.net/sprites/bank/normal/lairon.png,3,#305,Lairon,,,·,,,Rock,https://pokemondb.net/type/rock
https://pokemondb.net/pokedex/aggron,https://img.pokemondb.net/sprites/bank/normal/aggron.png,3,#306,Aggron,,,·,,,Rock,https://pokemondb.net/type/rock
